rank	url	company
210	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/456.html	Eaton(ETN)
211	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1291.html	Sun Microsystems(SUNW)
212	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/150.html	Avnet(AVT)
213	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/919.html	National City Corp.(NCC)
214	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1491.html	United Auto Group(UAG)
215	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/118.html	Aramark(RMK)
216	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1281.html	Dean Foods(DF)
217	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1296.html	SunTrust Banks(STI)
218	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/479.html	Entergy(ETR)
219	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1866.html	Devon Energy(DVN)
220	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2384.html	Reliant Energy(RRI)
221	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/30.html	AES(AES)
222	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/260.html	Progress Energy(PGN)
223	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4139.html	Genworth Financial(GNW)
224	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/510.html	First Data(FDC)
225	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/996.html	Omnicom Group(OMC)
226	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/306.html	Circuit City Stores(CC)
227	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1239.html	Solectron(SLR)
228	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1639.html	TXU(TXU)
229	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1507.html	UnumProvident(UNM)
230	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/92.html	American Standard(ASD)
231	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1579.html	Winn-Dixie Stores(WNDXQ)
232	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1074.html	PPG Industries(PPG)
233	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/732.html	Kellogg(K)
234	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/396.html	Dana(DCNA)
235	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/855.html	Medtronic(MDT)
236	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1326.html	Tenet Healthcare(THC)
237	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/112.html	Aon(AOC)
238	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/385.html	Cummins(CMI)
239	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/133.html	Ashland(ASH)
240	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/177.html	Baxter International(BAX)
241	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4140.html	Viacom(VIAB)
242	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1633.html	ArvinMeritor(ARM)
243	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/3810.html	Kinder Morgan Energy(KMP)
244	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1119.html	CenterPoint Energy(CNP)
245	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/565.html	Genuine Parts(GPC)
246	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1372.html	Limited Brands(LTD)
247	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1872.html	Xcel Energy(XEL)
248	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/506.html	Fidelity National Financial(FNF)
249	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/469.html	EMC(EMC)
250	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1185.html	Schering-Plough(SGP)
251	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/66.html	Alltel(AT)
252	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/316.html	Clear Channel Communications(CCU)
253	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/767.html	L-3 Communications(LLL)
254	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1881.html	KB Home(KBH)
255	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/807.html	Lucent Technologies(LU)
256	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/593.html	Guardian Life of America
257	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1454.html	Yum Brands(YUM)
258	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/206.html	OfficeMax(OMX)
259	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/442.html	DTE Energy(DTE)
260	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1046.html	Phelps Dodge(PD)
261	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1081.html	Principal Financial(PFG)
262	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/597.html	H.J. Heinz(HNZ)
263	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1592.html	YRC Worldwide(YRCW)
264	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1850.html	World Fuel Services(INT)
265	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1103.html	R.R. Donnelley &amp; Sons(RRD)
266	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/384.html	CSX(CSX)
267	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4141.html	TEPPCO Partners(TPP)
268	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/430.html	Dollar General(DG)
269	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1452.html	TransMontaigne(TMG)
270	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/958.html	Norfolk Southern(NSC)
271	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/142.html	Automatic Data Proc.(ADP)
272	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/69.html	Amazon.com(AMZN)
273	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/458.html	Echostar Communications(DISH)
274	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1231.html	Smurfit-Stone Container(SSCC)
275	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1731.html	Calpine(CPNL)
276	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1244.html	Sonic Automotive(SAH)
277	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2335.html	Liberty Media(L)
278	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1338.html	Bank of New York Co.(BK)
279	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1017.html	Parker Hannifin(PH)
280	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1102.html	Reynolds American(RAI)
281	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/151.html	Avon Products(AVP)
